scenario,description,reference_model,n_features,n_trial_features_config,auc,auc_ci_low,auc_ci_high,macro_f1,accuracy,validation,feature_list
minus_temporal,All features except temporal group,xgboost,396,52,0.9498733843180526,0.9255024964908122,0.9691180257451265,0.7914975703855639,0.8346153846153846,loso_subject_grouped,"[""lb_rms_ap_mean"", ""lb_rms_ap_std"", ""lb_rms_ap_range"", ""lb_rms_ap_trend"", ""lb_range_ap_mean"", ""lb_range_ap_std"", ""lb_range_ap_range"", ""lb_range_ap_trend"", ""lb_std_ap_mean"", ""lb_std_ap_std"", ""lb_std_ap_range"", ""lb_std_ap_trend"", ""lb_jerk_mean_ap_mean"", ""lb_jerk_mean_ap_std"", ""lb_jerk_mean_ap_range"", ""lb_jerk_mean_ap_trend"", ""lb_jerk_max_ap_mean"", ""lb_jerk_max_ap_std"", ""lb_jerk_max_ap_range"", ""lb_jerk_max_ap_trend"", ""lb_rms_ml_mean"", ""lb_rms_ml_std"", ""lb_rms_ml_range"", ""lb_rms_ml_trend"", ""lb_range_ml_mean"", ""lb_range_ml_std"", ""lb_range_ml_range"", ""lb_range_ml_trend"", ""lb_std_ml_mean"", ""lb_std_ml_std"", ""lb_std_ml_range"", ""lb_std_ml_trend"", ""lb_jerk_mean_ml_mean"", ""lb_jerk_mean_ml_std"", ""lb_jerk_mean_ml_range"", ""lb_jerk_mean_ml_trend"", ""lb_jerk_max_ml_mean"", ""lb_jerk_max_ml_std"", ""lb_jerk_max_ml_range"", ""lb_jerk_max_ml_trend"", ""lb_rms_v_mean"", ""lb_rms_v_std"", ""lb_rms_v_range"", ""lb_rms_v_trend"", ""lb_range_v_mean"", ""lb_range_v_std"", ""lb_range_v_range"", ""lb_range_v_trend"", ""lb_std_v_mean"", ""lb_std_v_std"", ""lb_std_v_range"", ""lb_std_v_trend"", ""lb_jerk_mean_v_mean"", ""lb_jerk_mean_v_std"", ""lb_jerk_mean_v_range"", ""lb_jerk_mean_v_trend"", ""lb_jerk_max_v_mean"", ""lb_jerk_max_v_std"", ""lb_jerk_max_v_range"", ""lb_jerk_max_v_trend"", ""lb_rms_total_mean"", ""lb_rms_total_std"", ""lb_rms_total_range"", ""lb_rms_total_trend"", ""lb_lyapunov_mean"", ""lb_lyapunov_std"", ""lb_lyapunov_range"", ""lb_lyapunov_trend"", ""lb_apen_mean"", ""lb_apen_std"", ""lb_apen_range"", ""lb_apen_trend"", ""lb_sampen_mean"", ""lb_sampen_std"", ""lb_sampen_range"", ""lb_sampen_trend"", ""lb_dfa_mean"", ""lb_dfa_std"", ""lb_dfa_range"", ""lb_dfa_trend"", ""lb_dominant_freq_mean"", ""lb_dominant_freq_std"", ""lb_dominant_freq_range"", ""lb_dominant_freq_trend"", ""lb_spectral_centroid_mean"", ""lb_spectral_centroid_std"", ""lb_spectral_centroid_range"", ""lb_spectral_centroid_trend"", ""lb_spectral_entropy_mean"", ""lb_spectral_entropy_std"", ""lb_spectral_entropy_range"", ""lb_spectral_entropy_trend"", ""lb_power_0_1hz_mean"", ""lb_power_0_1hz_std"", ""lb_power_0_1hz_range"", ""lb_power_0_1hz_trend"", ""lb_power_1_3hz_mean"", ""lb_power_1_3hz_std"", ""lb_power_1_3hz_range"", ""lb_power_1_3hz_trend"", ""lb_power_3_10hz_mean"", ""lb_power_3_10hz_std"", ""lb_power_3_10hz_range"", ""lb_power_3_10hz_trend"", ""lb_harmonic_ratio_mean"", ""lb_harmonic_ratio_std"", ""lb_harmonic_ratio_range"", ""lb_harmonic_ratio_trend"", ""lb_wavelet_energy_a4_mean"", ""lb_wavelet_energy_a4_std"", ""lb_wavelet_energy_a4_range"", ""lb_wavelet_energy_a4_trend"", ""lb_wavelet_energy_d4_mean"", ""lb_wavelet_energy_d4_std"", ""lb_wavelet_energy_d4_range"", ""lb_wavelet_energy_d4_trend"", ""lb_wavelet_energy_d3_mean"", ""lb_wavelet_energy_d3_std"", ""lb_wavelet_energy_d3_range"", ""lb_wavelet_energy_d3_trend"", ""lb_wavelet_energy_d2_mean"", ""lb_wavelet_energy_d2_std"", ""lb_wavelet_energy_d2_range"", ""lb_wavelet_energy_d2_trend"", ""lb_wavelet_energy_d1_mean"", ""lb_wavelet_energy_d1_std"", ""lb_wavelet_energy_d1_range"", ""lb_wavelet_energy_d1_trend"", ""lb_wavelet_ratio_a4_mean"", ""lb_wavelet_ratio_a4_std"", ""lb_wavelet_ratio_a4_range"", ""lb_wavelet_ratio_a4_trend"", ""lb_wavelet_ratio_d4_mean"", ""lb_wavelet_ratio_d4_std"", ""lb_wavelet_ratio_d4_range"", ""lb_wavelet_ratio_d4_trend"", ""lb_wavelet_ratio_d3_mean"", ""lb_wavelet_ratio_d3_std"", ""lb_wavelet_ratio_d3_range"", ""lb_wavelet_ratio_d3_trend"", ""lb_wavelet_ratio_d2_mean"", ""lb_wavelet_ratio_d2_std"", ""lb_wavelet_ratio_d2_range"", ""lb_wavelet_ratio_d2_trend"", ""lb_wavelet_ratio_d1_mean"", ""lb_wavelet_ratio_d1_std"", ""lb_wavelet_ratio_d1_range"", ""lb_wavelet_ratio_d1_trend"", ""lb_wavelet_entropy_mean"", ""lb_wavelet_entropy_std"", ""lb_wavelet_entropy_range"", ""lb_wavelet_entropy_trend"", ""lb_tilt_mean_deg_mean"", ""lb_tilt_mean_deg_std"", ""lb_tilt_mean_deg_range"", ""lb_tilt_mean_deg_trend"", ""lb_tilt_std_deg_mean"", ""lb_tilt_std_deg_std"", ""lb_tilt_std_deg_range"", ""lb_tilt_std_deg_trend"", ""lb_tilt_range_deg_mean"", ""lb_tilt_range_deg_std"", ""lb_tilt_range_deg_range"", ""lb_tilt_range_deg_trend"", ""lb_pitch_std_deg_mean"", ""lb_pitch_std_deg_std"", ""lb_pitch_std_deg_range"", ""lb_pitch_std_deg_trend"", ""lb_roll_std_deg_mean"", ""lb_roll_std_deg_std"", ""lb_roll_std_deg_range"", ""lb_roll_std_deg_trend"", ""lb_postural_sway_vel_mean"", ""lb_postural_sway_vel_std"", ""lb_postural_sway_vel_range"", ""lb_postural_sway_vel_trend"", ""cadence_mean_mean"", ""cadence_mean_std"", ""cadence_mean_range"", ""cadence_mean_trend"", ""stride_time_mean_asymmetry_mean"", ""stride_time_mean_asymmetry_std"", ""stride_time_mean_asymmetry_range"", ""stride_time_mean_asymmetry_trend"", ""stride_time_std_asymmetry_mean"", ""stride_time_std_asymmetry_std"", ""stride_time_std_asymmetry_range"", ""stride_time_std_asymmetry_trend"", ""asymmetry_rms_acc_mean"", ""asymmetry_rms_acc_std"", ""asymmetry_rms_acc_range"", ""asymmetry_rms_acc_trend"", ""head_rms_ap_mean"", ""head_rms_ap_std"", ""head_rms_ap_range"", ""head_rms_ap_trend"", ""head_range_ap_mean"", ""head_range_ap_std"", ""head_range_ap_range"", ""head_range_ap_trend"", ""head_std_ap_mean"", ""head_std_ap_std"", ""head_std_ap_range"", ""head_std_ap_trend"", ""head_jerk_mean_ap_mean"", ""head_jerk_mean_ap_std"", ""head_jerk_mean_ap_range"", ""head_jerk_mean_ap_trend"", ""head_jerk_max_ap_mean"", ""head_jerk_max_ap_std"", ""head_jerk_max_ap_range"", ""head_jerk_max_ap_trend"", ""head_rms_ml_mean"", ""head_rms_ml_std"", ""head_rms_ml_range"", ""head_rms_ml_trend"", ""head_range_ml_mean"", ""head_range_ml_std"", ""head_range_ml_range"", ""head_range_ml_trend"", ""head_std_ml_mean"", ""head_std_ml_std"", ""head_std_ml_range"", ""head_std_ml_trend"", ""head_jerk_mean_ml_mean"", ""head_jerk_mean_ml_std"", ""head_jerk_mean_ml_range"", ""head_jerk_mean_ml_trend"", ""head_jerk_max_ml_mean"", ""head_jerk_max_ml_std"", ""head_jerk_max_ml_range"", ""head_jerk_max_ml_trend"", ""head_rms_v_mean"", ""head_rms_v_std"", ""head_rms_v_range"", ""head_rms_v_trend"", ""head_range_v_mean"", ""head_range_v_std"", ""head_range_v_range"", ""head_range_v_trend"", ""head_std_v_mean"", ""head_std_v_std"", ""head_std_v_range"", ""head_std_v_trend"", ""head_jerk_mean_v_mean"", ""head_jerk_mean_v_std"", ""head_jerk_mean_v_range"", ""head_jerk_mean_v_trend"", ""head_jerk_max_v_mean"", ""head_jerk_max_v_std"", ""head_jerk_max_v_range"", ""head_jerk_max_v_trend"", ""head_rms_total_mean"", ""head_rms_total_std"", ""head_rms_total_range"", ""head_rms_total_trend"", ""head_lyapunov_mean"", ""head_lyapunov_std"", ""head_lyapunov_range"", ""head_lyapunov_trend"", ""head_apen_mean"", ""head_apen_std"", ""head_apen_range"", ""head_apen_trend"", ""head_sampen_mean"", ""head_sampen_std"", ""head_sampen_range"", ""head_sampen_trend"", ""head_dfa_mean"", ""head_dfa_std"", ""head_dfa_range"", ""head_dfa_trend"", ""head_dominant_freq_mean"", ""head_dominant_freq_std"", ""head_dominant_freq_range"", ""head_dominant_freq_trend"", ""head_spectral_centroid_mean"", ""head_spectral_centroid_std"", ""head_spectral_centroid_range"", ""head_spectral_centroid_trend"", ""head_spectral_entropy_mean"", ""head_spectral_entropy_std"", ""head_spectral_entropy_range"", ""head_spectral_entropy_trend"", ""head_power_0_1hz_mean"", ""head_power_0_1hz_std"", ""head_power_0_1hz_range"", ""head_power_0_1hz_trend"", ""head_power_1_3hz_mean"", ""head_power_1_3hz_std"", ""head_power_1_3hz_range"", ""head_power_1_3hz_trend"", ""head_power_3_10hz_mean"", ""head_power_3_10hz_std"", ""head_power_3_10hz_range"", ""head_power_3_10hz_trend"", ""head_harmonic_ratio_mean"", ""head_harmonic_ratio_std"", ""head_harmonic_ratio_range"", ""head_harmonic_ratio_trend"", ""head_wavelet_energy_a4_mean"", ""head_wavelet_energy_a4_std"", ""head_wavelet_energy_a4_range"", ""head_wavelet_energy_a4_trend"", ""head_wavelet_energy_d4_mean"", ""head_wavelet_energy_d4_std"", ""head_wavelet_energy_d4_range"", ""head_wavelet_energy_d4_trend"", ""head_wavelet_energy_d3_mean"", ""head_wavelet_energy_d3_std"", ""head_wavelet_energy_d3_range"", ""head_wavelet_energy_d3_trend"", ""head_wavelet_energy_d2_mean"", ""head_wavelet_energy_d2_std"", ""head_wavelet_energy_d2_range"", ""head_wavelet_energy_d2_trend"", ""head_wavelet_energy_d1_mean"", ""head_wavelet_energy_d1_std"", ""head_wavelet_energy_d1_range"", ""head_wavelet_energy_d1_trend"", ""head_wavelet_ratio_a4_mean"", ""head_wavelet_ratio_a4_std"", ""head_wavelet_ratio_a4_range"", ""head_wavelet_ratio_a4_trend"", ""head_wavelet_ratio_d4_mean"", ""head_wavelet_ratio_d4_std"", ""head_wavelet_ratio_d4_range"", ""head_wavelet_ratio_d4_trend"", ""head_wavelet_ratio_d3_mean"", ""head_wavelet_ratio_d3_std"", ""head_wavelet_ratio_d3_range"", ""head_wavelet_ratio_d3_trend"", ""head_wavelet_ratio_d2_mean"", ""head_wavelet_ratio_d2_std"", ""head_wavelet_ratio_d2_range"", ""head_wavelet_ratio_d2_trend"", ""head_wavelet_ratio_d1_mean"", ""head_wavelet_ratio_d1_std"", ""head_wavelet_ratio_d1_range"", ""head_wavelet_ratio_d1_trend"", ""head_wavelet_entropy_mean"", ""head_wavelet_entropy_std"", ""head_wavelet_entropy_range"", ""head_wavelet_entropy_trend"", ""head_tilt_mean_deg_mean"", ""head_tilt_mean_deg_std"", ""head_tilt_mean_deg_range"", ""head_tilt_mean_deg_trend"", ""head_tilt_std_deg_mean"", ""head_tilt_std_deg_std"", ""head_tilt_std_deg_range"", ""head_tilt_std_deg_trend"", ""head_tilt_range_deg_mean"", ""head_tilt_range_deg_std"", ""head_tilt_range_deg_range"", ""head_tilt_range_deg_trend"", ""head_pitch_std_deg_mean"", ""head_pitch_std_deg_std"", ""head_pitch_std_deg_range"", ""head_pitch_std_deg_trend"", ""head_roll_std_deg_mean"", ""head_roll_std_deg_std"", ""head_roll_std_deg_range"", ""head_roll_std_deg_trend"", ""head_postural_sway_vel_mean"", ""head_postural_sway_vel_std"", ""head_postural_sway_vel_range"", ""head_postural_sway_vel_trend"", ""head_lb_rms_ratio_mean"", ""head_lb_rms_ratio_std"", ""head_lb_rms_ratio_range"", ""head_lb_rms_ratio_trend"", ""head_lb_lyapunov_ratio_mean"", ""head_lb_lyapunov_ratio_std"", ""head_lb_lyapunov_ratio_range"", ""head_lb_lyapunov_ratio_trend"", ""head_lb_dfa_ratio_mean"", ""head_lb_dfa_ratio_std"", ""head_lb_dfa_ratio_range"", ""head_lb_dfa_ratio_trend"", ""turn_duration_mean_mean"", ""turn_duration_mean_std"", ""turn_duration_mean_range"", ""turn_duration_mean_trend"", ""turn_velocity_mean_mean"", ""turn_velocity_mean_std"", ""turn_velocity_mean_range"", ""turn_velocity_mean_trend"", ""turn_velocity_peak_mean"", ""turn_velocity_peak_std"", ""turn_velocity_peak_range"", ""turn_velocity_peak_trend"", ""turn_jerk_mean_mean"", ""turn_jerk_mean_std"", ""turn_jerk_mean_range"", ""turn_jerk_mean_trend""]"
minus_trunk_dynamics,All features except trunk_dynamics group,xgboost,416,52,0.9463686051173653,0.920245496434291,0.9661220196694371,0.8146833882800202,0.8461538461538461,loso_subject_grouped,"[""lb_rms_ap_mean"", ""lb_rms_ap_std"", ""lb_rms_ap_range"", ""lb_rms_ap_trend"", ""lb_range_ap_mean"", ""lb_range_ap_std"", ""lb_range_ap_range"", ""lb_range_ap_trend"", ""lb_std_ap_mean"", ""lb_std_ap_std"", ""lb_std_ap_range"", ""lb_std_ap_trend"", ""lb_jerk_mean_ap_mean"", ""lb_jerk_mean_ap_std"", ""lb_jerk_mean_ap_range"", ""lb_jerk_mean_ap_trend"", ""lb_jerk_max_ap_mean"", ""lb_jerk_max_ap_std"", ""lb_jerk_max_ap_range"", ""lb_jerk_max_ap_trend"", ""lb_rms_ml_mean"", ""lb_rms_ml_std"", ""lb_rms_ml_range"", ""lb_rms_ml_trend"", ""lb_range_ml_mean"", ""lb_range_ml_std"", ""lb_range_ml_range"", ""lb_range_ml_trend"", ""lb_std_ml_mean"", ""lb_std_ml_std"", ""lb_std_ml_range"", ""lb_std_ml_trend"", ""lb_jerk_mean_ml_mean"", ""lb_jerk_mean_ml_std"", ""lb_jerk_mean_ml_range"", ""lb_jerk_mean_ml_trend"", ""lb_jerk_max_ml_mean"", ""lb_jerk_max_ml_std"", ""lb_jerk_max_ml_range"", ""lb_jerk_max_ml_trend"", ""lb_rms_v_mean"", ""lb_rms_v_std"", ""lb_rms_v_range"", ""lb_rms_v_trend"", ""lb_range_v_mean"", ""lb_range_v_std"", ""lb_range_v_range"", ""lb_range_v_trend"", ""lb_std_v_mean"", ""lb_std_v_std"", ""lb_std_v_range"", ""lb_std_v_trend"", ""lb_jerk_mean_v_mean"", ""lb_jerk_mean_v_std"", ""lb_jerk_mean_v_range"", ""lb_jerk_mean_v_trend"", ""lb_jerk_max_v_mean"", ""lb_jerk_max_v_std"", ""lb_jerk_max_v_range"", ""lb_jerk_max_v_trend"", ""lb_rms_total_mean"", ""lb_rms_total_std"", ""lb_rms_total_range"", ""lb_rms_total_trend"", ""lb_dominant_freq_mean"", ""lb_dominant_freq_std"", ""lb_dominant_freq_range"", ""lb_dominant_freq_trend"", ""lb_spectral_centroid_mean"", ""lb_spectral_centroid_std"", ""lb_spectral_centroid_range"", ""lb_spectral_centroid_trend"", ""lb_spectral_entropy_mean"", ""lb_spectral_entropy_std"", ""lb_spectral_entropy_range"", ""lb_spectral_entropy_trend"", ""lb_power_0_1hz_mean"", ""lb_power_0_1hz_std"", ""lb_power_0_1hz_range"", ""lb_power_0_1hz_trend"", ""lb_power_1_3hz_mean"", ""lb_power_1_3hz_std"", ""lb_power_1_3hz_range"", ""lb_power_1_3hz_trend"", ""lb_power_3_10hz_mean"", ""lb_power_3_10hz_std"", ""lb_power_3_10hz_range"", ""lb_power_3_10hz_trend"", ""lb_harmonic_ratio_mean"", ""lb_harmonic_ratio_std"", ""lb_harmonic_ratio_range"", ""lb_harmonic_ratio_trend"", ""lb_wavelet_energy_a4_mean"", ""lb_wavelet_energy_a4_std"", ""lb_wavelet_energy_a4_range"", ""lb_wavelet_energy_a4_trend"", ""lb_wavelet_energy_d4_mean"", ""lb_wavelet_energy_d4_std"", ""lb_wavelet_energy_d4_range"", ""lb_wavelet_energy_d4_trend"", ""lb_wavelet_energy_d3_mean"", ""lb_wavelet_energy_d3_std"", ""lb_wavelet_energy_d3_range"", ""lb_wavelet_energy_d3_trend"", ""lb_wavelet_energy_d2_mean"", ""lb_wavelet_energy_d2_std"", ""lb_wavelet_energy_d2_range"", ""lb_wavelet_energy_d2_trend"", ""lb_wavelet_energy_d1_mean"", ""lb_wavelet_energy_d1_std"", ""lb_wavelet_energy_d1_range"", ""lb_wavelet_energy_d1_trend"", ""lb_wavelet_ratio_a4_mean"", ""lb_wavelet_ratio_a4_std"", ""lb_wavelet_ratio_a4_range"", ""lb_wavelet_ratio_a4_trend"", ""lb_wavelet_ratio_d4_mean"", ""lb_wavelet_ratio_d4_std"", ""lb_wavelet_ratio_d4_range"", ""lb_wavelet_ratio_d4_trend"", ""lb_wavelet_ratio_d3_mean"", ""lb_wavelet_ratio_d3_std"", ""lb_wavelet_ratio_d3_range"", ""lb_wavelet_ratio_d3_trend"", ""lb_wavelet_ratio_d2_mean"", ""lb_wavelet_ratio_d2_std"", ""lb_wavelet_ratio_d2_range"", ""lb_wavelet_ratio_d2_trend"", ""lb_wavelet_ratio_d1_mean"", ""lb_wavelet_ratio_d1_std"", ""lb_wavelet_ratio_d1_range"", ""lb_wavelet_ratio_d1_trend"", ""lb_wavelet_entropy_mean"", ""lb_wavelet_entropy_std"", ""lb_wavelet_entropy_range"", ""lb_wavelet_entropy_trend"", ""lb_tilt_mean_deg_mean"", ""lb_tilt_mean_deg_std"", ""lb_tilt_mean_deg_range"", ""lb_tilt_mean_deg_trend"", ""lb_tilt_std_deg_mean"", ""lb_tilt_std_deg_std"", ""lb_tilt_std_deg_range"", ""lb_tilt_std_deg_trend"", ""lb_tilt_range_deg_mean"", ""lb_tilt_range_deg_std"", ""lb_tilt_range_deg_range"", ""lb_tilt_range_deg_trend"", ""lb_pitch_std_deg_mean"", ""lb_pitch_std_deg_std"", ""lb_pitch_std_deg_range"", ""lb_pitch_std_deg_trend"", ""lb_roll_std_deg_mean"", ""lb_roll_std_deg_std"", ""lb_roll_std_deg_range"", ""lb_roll_std_deg_trend"", ""lb_postural_sway_vel_mean"", ""lb_postural_sway_vel_std"", ""lb_postural_sway_vel_range"", ""lb_postural_sway_vel_trend"", ""left_stride_time_mean_mean"", ""left_stride_time_mean_std"", ""left_stride_time_mean_range"", ""left_stride_time_mean_trend"", ""left_stride_time_std_mean"", ""left_stride_time_std_std"", ""left_stride_time_std_range"", ""left_stride_time_std_trend"", ""left_stride_time_cv_mean"", ""left_stride_time_cv_std"", ""left_stride_time_cv_range"", ""left_stride_time_cv_trend"", ""left_cadence_mean"", ""left_cadence_std"", ""left_cadence_range"", ""left_cadence_trend"", ""left_step_count_mean"", ""left_step_count_std"", ""left_step_count_range"", ""left_step_count_trend"", ""left_stance_phase_ratio_mean"", ""left_stance_phase_ratio_std"", ""left_stance_phase_ratio_range"", ""left_stance_phase_ratio_trend"", ""left_swing_phase_ratio_mean"", ""left_swing_phase_ratio_std"", ""left_swing_phase_ratio_range"", ""left_swing_phase_ratio_trend"", ""right_stride_time_mean_mean"", ""right_stride_time_mean_std"", ""right_stride_time_mean_range"", ""right_stride_time_mean_trend"", ""right_stride_time_std_mean"", ""right_stride_time_std_std"", ""right_stride_time_std_range"", ""right_stride_time_std_trend"", ""right_stride_time_cv_mean"", ""right_stride_time_cv_std"", ""right_stride_time_cv_range"", ""right_stride_time_cv_trend"", ""right_cadence_mean"", ""right_cadence_std"", ""right_cadence_range"", ""right_cadence_trend"", ""right_step_count_mean"", ""right_step_count_std"", ""right_step_count_range"", ""right_step_count_trend"", ""right_stance_phase_ratio_mean"", ""right_stance_phase_ratio_std"", ""right_stance_phase_ratio_range"", ""right_stance_phase_ratio_trend"", ""right_swing_phase_ratio_mean"", ""right_swing_phase_ratio_std"", ""right_swing_phase_ratio_range"", ""right_swing_phase_ratio_trend"", ""cadence_mean_mean"", ""cadence_mean_std"", ""cadence_mean_range"", ""cadence_mean_trend"", ""stance_phase_ratio_mean"", ""stance_phase_ratio_std"", ""stance_phase_ratio_range"", ""stance_phase_ratio_trend"", ""swing_phase_ratio_mean"", ""swing_phase_ratio_std"", ""swing_phase_ratio_range"", ""swing_phase_ratio_trend"", ""double_support_ratio_mean"", ""double_support_ratio_std"", ""double_support_ratio_range"", ""double_support_ratio_trend"", ""stride_time_mean_asymmetry_mean"", ""stride_time_mean_asymmetry_std"", ""stride_time_mean_asymmetry_range"", ""stride_time_mean_asymmetry_trend"", ""stride_time_std_asymmetry_mean"", ""stride_time_std_asymmetry_std"", ""stride_time_std_asymmetry_range"", ""stride_time_std_asymmetry_trend"", ""asymmetry_rms_acc_mean"", ""asymmetry_rms_acc_std"", ""asymmetry_rms_acc_range"", ""asymmetry_rms_acc_trend"", ""head_rms_ap_mean"", ""head_rms_ap_std"", ""head_rms_ap_range"", ""head_rms_ap_trend"", ""head_range_ap_mean"", ""head_range_ap_std"", ""head_range_ap_range"", ""head_range_ap_trend"", ""head_std_ap_mean"", ""head_std_ap_std"", ""head_std_ap_range"", ""head_std_ap_trend"", ""head_jerk_mean_ap_mean"", ""head_jerk_mean_ap_std"", ""head_jerk_mean_ap_range"", ""head_jerk_mean_ap_trend"", ""head_jerk_max_ap_mean"", ""head_jerk_max_ap_std"", ""head_jerk_max_ap_range"", ""head_jerk_max_ap_trend"", ""head_rms_ml_mean"", ""head_rms_ml_std"", ""head_rms_ml_range"", ""head_rms_ml_trend"", ""head_range_ml_mean"", ""head_range_ml_std"", ""head_range_ml_range"", ""head_range_ml_trend"", ""head_std_ml_mean"", ""head_std_ml_std"", ""head_std_ml_range"", ""head_std_ml_trend"", ""head_jerk_mean_ml_mean"", ""head_jerk_mean_ml_std"", ""head_jerk_mean_ml_range"", ""head_jerk_mean_ml_trend"", ""head_jerk_max_ml_mean"", ""head_jerk_max_ml_std"", ""head_jerk_max_ml_range"", ""head_jerk_max_ml_trend"", ""head_rms_v_mean"", ""head_rms_v_std"", ""head_rms_v_range"", ""head_rms_v_trend"", ""head_range_v_mean"", ""head_range_v_std"", ""head_range_v_range"", ""head_range_v_trend"", ""head_std_v_mean"", ""head_std_v_std"", ""head_std_v_range"", ""head_std_v_trend"", ""head_jerk_mean_v_mean"", ""head_jerk_mean_v_std"", ""head_jerk_mean_v_range"", ""head_jerk_mean_v_trend"", ""head_jerk_max_v_mean"", ""head_jerk_max_v_std"", ""head_jerk_max_v_range"", ""head_jerk_max_v_trend"", ""head_rms_total_mean"", ""head_rms_total_std"", ""head_rms_total_range"", ""head_rms_total_trend"", ""head_dominant_freq_mean"", ""head_dominant_freq_std"", ""head_dominant_freq_range"", ""head_dominant_freq_trend"", ""head_spectral_centroid_mean"", ""head_spectral_centroid_std"", ""head_spectral_centroid_range"", ""head_spectral_centroid_trend"", ""head_spectral_entropy_mean"", ""head_spectral_entropy_std"", ""head_spectral_entropy_range"", ""head_spectral_entropy_trend"", ""head_power_0_1hz_mean"", ""head_power_0_1hz_std"", ""head_power_0_1hz_range"", ""head_power_0_1hz_trend"", ""head_power_1_3hz_mean"", ""head_power_1_3hz_std"", ""head_power_1_3hz_range"", ""head_power_1_3hz_trend"", ""head_power_3_10hz_mean"", ""head_power_3_10hz_std"", ""head_power_3_10hz_range"", ""head_power_3_10hz_trend"", ""head_harmonic_ratio_mean"", ""head_harmonic_ratio_std"", ""head_harmonic_ratio_range"", ""head_harmonic_ratio_trend"", ""head_wavelet_energy_a4_mean"", ""head_wavelet_energy_a4_std"", ""head_wavelet_energy_a4_range"", ""head_wavelet_energy_a4_trend"", ""head_wavelet_energy_d4_mean"", ""head_wavelet_energy_d4_std"", ""head_wavelet_energy_d4_range"", ""head_wavelet_energy_d4_trend"", ""head_wavelet_energy_d3_mean"", ""head_wavelet_energy_d3_std"", ""head_wavelet_energy_d3_range"", ""head_wavelet_energy_d3_trend"", ""head_wavelet_energy_d2_mean"", ""head_wavelet_energy_d2_std"", ""head_wavelet_energy_d2_range"", ""head_wavelet_energy_d2_trend"", ""head_wavelet_energy_d1_mean"", ""head_wavelet_energy_d1_std"", ""head_wavelet_energy_d1_range"", ""head_wavelet_energy_d1_trend"", ""head_wavelet_ratio_a4_mean"", ""head_wavelet_ratio_a4_std"", ""head_wavelet_ratio_a4_range"", ""head_wavelet_ratio_a4_trend"", ""head_wavelet_ratio_d4_mean"", ""head_wavelet_ratio_d4_std"", ""head_wavelet_ratio_d4_range"", ""head_wavelet_ratio_d4_trend"", ""head_wavelet_ratio_d3_mean"", ""head_wavelet_ratio_d3_std"", ""head_wavelet_ratio_d3_range"", ""head_wavelet_ratio_d3_trend"", ""head_wavelet_ratio_d2_mean"", ""head_wavelet_ratio_d2_std"", ""head_wavelet_ratio_d2_range"", ""head_wavelet_ratio_d2_trend"", ""head_wavelet_ratio_d1_mean"", ""head_wavelet_ratio_d1_std"", ""head_wavelet_ratio_d1_range"", ""head_wavelet_ratio_d1_trend"", ""head_wavelet_entropy_mean"", ""head_wavelet_entropy_std"", ""head_wavelet_entropy_range"", ""head_wavelet_entropy_trend"", ""head_tilt_mean_deg_mean"", ""head_tilt_mean_deg_std"", ""head_tilt_mean_deg_range"", ""head_tilt_mean_deg_trend"", ""head_tilt_std_deg_mean"", ""head_tilt_std_deg_std"", ""head_tilt_std_deg_range"", ""head_tilt_std_deg_trend"", ""head_tilt_range_deg_mean"", ""head_tilt_range_deg_std"", ""head_tilt_range_deg_range"", ""head_tilt_range_deg_trend"", ""head_pitch_std_deg_mean"", ""head_pitch_std_deg_std"", ""head_pitch_std_deg_range"", ""head_pitch_std_deg_trend"", ""head_roll_std_deg_mean"", ""head_roll_std_deg_std"", ""head_roll_std_deg_range"", ""head_roll_std_deg_trend"", ""head_postural_sway_vel_mean"", ""head_postural_sway_vel_std"", ""head_postural_sway_vel_range"", ""head_postural_sway_vel_trend"", ""turn_duration_mean_mean"", ""turn_duration_mean_std"", ""turn_duration_mean_range"", ""turn_duration_mean_trend"", ""turn_velocity_mean_mean"", ""turn_velocity_mean_std"", ""turn_velocity_mean_range"", ""turn_velocity_mean_trend"", ""turn_velocity_peak_mean"", ""turn_velocity_peak_std"", ""turn_velocity_peak_range"", ""turn_velocity_peak_trend""]"
